u v u_raw v_raw uestimate vestimate distance angle 
1627.20953939 141.823798623 1679 186 1780.76347535 266.072260216 1633.37836246 4.98117921416 
1644.35158739 148.75213434 1699 209 1900.85876003 252.425149717 1651.06612236 5.16904911863 
1650.67812363 160.171096015 1682 216 1745.24338017 330.854863408 1658.43089932 5.54225979895 
1643.90434333 166.374962457 1587 227 1544.30695319 257.592698981 1652.30206626 5.77906779376 
1666.70074356 186.680214649 1684 245 2006.77239975 489.589475439 1677.12279549 6.39082570306 
1665.13067996 202.262086278 1626 306 1641.77065674 434.095295715 1677.37000477 6.92574274409 
1673.54768651 211.042317701 1728 334 1783.92872916 326.186709393 1686.80192047 7.18733172712 
1648.41372463 231.778002911 1613 289 1289.12304991 528.195191883 1664.62874245 8.00370029475 
1660.07981578 252.44593418 1727 331 1835.09280925 562.503216666 1679.16465674 8.64664159706 
1670.67830316 257.697292992 1604 264 1843.84365712 343.497593991 1690.43600514 8.76860259984 
1676.15081989 264.980955812 1702 260 1767.33343146 386.340730584 1696.96684646 8.98348430198 
1673.51645866 272.884549756 1720 274 1648.98501685 346.48362675 1695.61885898 9.26117552481 
1650.54323796 278.221820117 1624 276 1367.06860771 344.080271641 1673.82805615 9.56804883857 
1650.7788897 278.478078957 1615 280 1654.2221579 282.222451466 1674.10303839 9.57535665455 
1633.96381649 285.90869031 1622 290 1389.25378407 394.046497469 1658.78917671 9.92505544133 
1655.41778068 285.910635783 1711 306 1941.23046148 285.936553638 1679.92646274 9.79900298938 
1663.27230015 285.910635783 1703 315 1778.55466874 285.910635783 1687.66692096 9.75361973861 
1710.07014805 290.19668967 1714 325 2383.25515975 351.851388896 1734.51838559 9.63126643777 
1705.43133484 290.19668967 1697 337 1648.13166853 290.19668967 1729.94513108 9.65697103188 
1702.13751971 295.284090702 1686 351 1649.09573998 377.208787375 1727.56036949 9.84163294673 
1702.29760811 314.671503161 1703 370 1704.92416073 632.758628832 1731.13699674 10.4729662295 
1701.77248533 320.843172437 1698 384 1693.30918877 420.310705653 1731.75342735 10.6769152939 
1701.77248533 333.775396012 1746 409 1701.77248533 547.560974869 1734.19595399 11.0967873741 
1703.23217632 345.800934037 1716 426 1727.01002245 541.692663689 1737.98105066 11.4765604728 
1705.91782275 357.699102394 1743 446 1732.77467852 476.682520456 1743.01585358 11.8422902423 
1704.99649424 374.566971501 1756 467 1692.12415353 610.236394737 1745.65559648 12.3903568338 
1710.11687229 383.746784481 1601 446 1795.60732151 537.014048685 1752.64409151 12.6475485403 
1709.16312545 412.837088966 1707 476 1693.48022676 891.182368341 1758.31540158 13.579318601 
1714.64312168 430.275877025 1737 505 1771.06408025 609.822193761 1767.80608809 14.0870269059 
1716.29690093 446.832686499 1693 495 1743.86767759 722.857492122 1773.50909269 14.5928353998 
1715.82011884 459.524713353 1699 505 1707.7981227 673.071723684 1776.2887272 14.9928993077 
1711.88755464 465.919739891 1674 506 1649.07134616 568.069711176 1774.15901309 15.2252492931 
1700.22237126 493.632075929 1682 517 1590.3939078 754.545529936 1770.43179426 16.1898007865 
1697.90574977 493.632075929 1615 518 1664.92079136 493.632075929 1768.20716023 16.2107307635 
1690.34724897 503.639515906 1624 537 1577.63244044 652.873697622 1763.78189811 16.5914426286 
1692.38047118 511.905736783 1703 569 1725.75965396 647.611365262 1768.10608918 16.829345282 
1690.47537287 511.905736783 1680 577 1658.44687369 511.905736783 1766.28266979 16.8472373896 
1688.05920448 514.595393086 1610 571 1649.90887426 557.063987903 1764.75275787 16.9535489941 
1687.36755005 537.426895228 1698 613 1680.24758615 772.456794056 1770.88591295 17.6666873906 
1690.55219775 548.45510084 1700 649 1737.08317093 709.588509665 1777.29280957 17.9742884767 
1689.17214369 557.604767807 1708 718 1669.00853815 691.288136883 1778.82703153 18.2683332898 
1687.02665049 586.671762882 1659 707 1655.38019409 1015.41578872 1786.12504513 19.1753687875 
1691.36818867 596.366422031 1736 704 1755.15263664 738.797159067 1793.42668068 19.4223489747 
1692.6991229 601.254127811 1702 630 1711.19638902 669.183250126 1796.31201268 19.5552607285 
1692.6991229 626.567493096 1629 613 1692.6991229 931.674331224 1804.94242126 20.3124767665 
1689.82170779 627.318469116 1683 630 1648.86208207 638.008513998 1802.50544127 20.3666140781 
1684.55213637 628.444489131 1643 634 1599.28606233 646.664435006 1797.95950346 20.4586964947 
1677.72455405 628.444489131 1469 573 1565.87268034 628.444489131 1791.5641644 20.5350175481 
1660.1334361 622.286186477 1116 439 1497.29565532 565.279898362 1772.93065954 20.5480612305 
1654.75752681 641.445129937 1786 698 1565.00120751 961.323340663 1774.73218465 21.1881705131 
1616.58509744 609.835718155 1419 579 1028.24153844 122.646557488 1727.78672885 20.6683314699 
1591.00583939 614.488161989 1460 641 1180.32147129 689.184853863 1705.54838167 21.1178678131 
1576.8178972 614.488161989 1618 729 1339.39153783 614.488161989 1692.32100446 21.2909328884 
1566.1312957 624.793669087 1594 776 1457.14295739 729.895379325 1686.15964971 21.7490733195 
1560.64090731 642.53998586 1580 799 1469.4668289 937.237548675 1687.73744255 22.3777223746 
1543.89993022 660.714260845 1553 750 1517.57845479 689.289279501 1679.33627634 23.1685751573 
1532.67413621 680.983113059 1548 780 1430.73685629 865.037057029 1677.14877339 23.956077011 
1539.24130978 732.496377467 1530 749 1646.63591738 1574.9054835 1704.64505184 25.448909972 
1571.13541311 733.206770976 1460 694 2095.16809255 744.878816132 1733.79890857 25.0172002713 
1540.91955928 727.227989904 1491 661 1093.41984369 638.681664393 1703.90540743 25.264694046 
1561.33452134 723.965366214 1635 694 1864.34237686 675.540068874 1721.01462487 24.8763861439 
1557.73207971 732.580926225 1537 698 1505.91314427 856.510525667 1721.39595841 25.186985061 
1557.73207971 751.991184304 1676 788 1557.73207971 1036.84386231 1729.74563836 25.7688084114 
1563.59758068 745.647878422 1693 805 1650.56536093 651.595684856 1732.28985822 25.4955246964 
1560.12259408 745.647878422 1664 796 1509.06054886 745.647878422 1729.15391656 25.5450874459 
1560.66654031 773.261659594 1555 778 1567.74866413 1132.79024461 1741.72720144 26.3569824638 
1572.2153156 776.629941704 1615 825 1745.58617256 827.194780041 1753.57208719 26.2880705534 
1612.3506169 791.612202933 1717 861 1974.7744442 926.902789522 1796.19720289 26.1495508089 
1658.14773575 800.287042795 1774 816 2335.0485278 928.504846046 1841.17170966 25.7637767948 
1668.80237687 791.171366995 1740 744 1700.48218453 764.067417389 1846.84961624 25.3654102713 
1688.15498638 798.376849288 1822 789 1963.60879214 900.935500039 1867.42412203 25.3108082318 
1688.15498638 790.854724084 1509 616 1688.15498638 687.415230845 1864.22060193 25.1018130847 
1671.95019215 791.245917596 1588 690 1402.56337525 797.749077935 1849.72634386 25.3257269722 
1659.49162957 783.328545438 1616 696 1465.30319203 659.922484903 1835.07931128 25.268679809 
1652.33483255 741.213194244 1623 648 1576.81731335 296.817910277 1810.96863534 24.1603053679 
1666.47089046 727.104491414 1764 694 1898.81380385 495.211191259 1818.18760588 23.5723145491 
1690.28963638 707.986950143 1703 636 2037.7837252 429.079210512 1832.57321175 22.726636218 
1699.54778266 708.796403369 1838 712 1752.20390079 713.400204539 1841.42743733 22.6385767795 
1684.07468674 697.08249399 1803 694 1495.54906467 554.359146064 1822.64411061 22.4859410004 
1719.09687043 688.667459291 1801 692 2240.19180771 563.46019015 1851.90629336 21.8309602075 
1647.14932109 679.295695777 1575 580 622.190317786 545.786306252 1781.72487446 22.4115872879 
1662.73410406 675.041997033 1651 645 1886.29946434 614.022238586 1794.53793456 22.0963226815 
1698.98096496 674.666859837 1699 689 2162.81945398 669.866359441 1828.03492611 21.6580711925 
1713.97245791 674.575472707 1762 693 1913.77098167 673.357514379 1841.94290217 21.4833228133 
1758.93412249 683.106676125 1838 453 2030.8381024 734.698808763 1886.92447603 21.2243772508 
1778.81285983 666.87905391 1927 540 2017.62098127 471.932669173 1899.71125775 20.551081529 
1788.66802189 658.382173758 1889 593 1934.0183105 533.064703085 1905.9906556 20.2079129231 
1759.92546254 587.900526837 1668 446 1551.53558674 76.8930876799 1855.5227466 18.4718212677 
1733.77155387 587.900526837 1620 495 1400.89248544 587.900526837 1830.73505196 18.7311632273 
1690.74467719 585.882367787 1670 578 1169.49501998 561.433353719 1789.37858273 19.1123912368 
1727.50010786 569.585494795 1764 566 2254.78383515 335.794847311 1818.97890547 18.2482466855 
1761.7505672 541.259251763 1865 481 2261.80918119 127.694525875 1843.021063 17.0784281292 
1733.52289341 519.965396719 1593 334 1663.57774983 467.201511194 1809.82475278 16.6964705452 
1725.11435489 485.410766161 1631 376 1648.95691436 172.444105304 1792.10578632 15.7154812377 
1680.01845934 491.297607156 1697 374 1020.44495065 577.398666314 1750.38149057 16.3008115037 
1690.64581463 435.914680547 1749 316 1865.33076506 -474.430699427 1745.93954055 14.4581871816 
1704.80524269 435.914680547 1781 296 1814.87300073 435.914680547 1759.65409221 14.3430770298 
1729.36884543 407.585497592 1794 372 1816.22567797 307.413583634 1776.75055688 13.2617140362 
1745.0262547 380.458521122 1776 387 1979.55930452 -25.8777005742 1786.01940523 12.299412844 
1768.72038509 363.658544524 1812 382 2047.97178144 165.659426313 1805.71851007 11.6184127529 
1769.34355379 373.02709658 1858 386 1778.26767024 507.189883577 1808.23832116 11.9052066221 
1769.34355379 373.02709658 1870 396 1769.34355379 373.02709658 1808.23832116 11.9052066221 
1775.65990515 382.057154815 1740 379 1854.63952429 494.968948222 1816.2972687 12.1428324392 
1776.80018482 383.021517935 1784 407 1793.19904111 396.890442058 1817.61502524 12.1649905386 
1791.9039229 389.114699651 1807 406 2016.37529412 479.671411351 1833.66570519 12.2516556122 
1791.9039229 390.744430614 1891 403 1791.9039229 398.028187257 1834.01223522 12.301409948 
1812.44121922 392.956615242 1843 404 1955.44145376 408.359953419 1854.55063954 12.2330038721 
1826.20417416 397.65626129 1843 406 2032.59913507 468.134095983 1868.99764255 12.2844056447 
1841.61679009 404.066391386 1849 408 2005.69267801 472.3057994 1885.42357315 12.3750890495 
1847.6969048 403.780060549 1851 402 1938.88054406 399.485949497 1891.30171821 12.3271418065 
1845.79744501 403.780060549 1893 415 1817.10159158 403.780060549 1889.44609484 12.3394388946 
1837.8342289 405.000401097 1818 405 1796.15512016 411.387607679 1881.92985464 12.4275447116 
1845.61741698 405.446913371 1860 405 1892.53240458 408.1383706 1889.62717207 12.3899788638 
1851.12931643 405.226042848 1860 411 1929.09716836 402.101747794 1894.96382339 12.3476975659 
1852.70442575 406.658167208 1862 412 1870.15776367 422.52712945 1896.80904525 12.3797818769 
1854.74982427 406.658167208 1867 403 1885.08537304 406.658167208 1898.80693479 12.366549872 
1859.22909464 408.179950731 1877 416 1914.58926134 426.987966927 1903.50826069 12.3824177677 
1860.27195404 407.86816175 1855 405 1871.24066031 404.588791825 1904.46007581 12.3665279753 
1861.74378749 406.894343504 1815 400 1878.48031757 395.820849869 1905.68962243 12.3284516999 
1863.89583384 406.746553188 1866 406 1896.19916997 404.5281436 1907.76058192 12.3103154431 
1863.15316008 406.746553188 1873 418 1852.27443182 406.746553188 1907.03499089 12.3150727598 
1863.13219497 406.620822942 1863 405 1862.8230672 404.766947108 1906.98769519 12.3115164465 
1862.24020276 407.643755505 1848 416 1851.64573056 419.793447444 1906.33470413 12.3472705683 
1864.40256974 409.38466717 1880 423 1895.55100875 434.462131488 1908.81972637 12.3844383236 
1865.04347909 409.442688135 1867 412 1874.36828597 410.286854778 1909.45816759 12.3820142641 
1865.84285019 410.711340921 1873 412 1877.66688139 429.476830628 1910.511279 12.4140353948 
1866.05169827 410.94391598 1881 418 1868.94170147 414.162248904 1910.76525055 12.4195000131 
1869.73093115 412.617382012 1872 409 1922.47435342 436.607253935 1914.71848031 12.4447264698 
1868.72938377 413.485372152 1852 411 1854.21722131 426.062324694 1913.92781022 12.4765614732 
1869.32973881 413.485372152 1850 408 1877.00959594 413.485372152 1914.51399195 12.4726799083 
1872.26377748 412.563528924 1890 416 1914.68679284 399.234676141 1917.18030395 12.4268427145 
1865.67916952 412.930628474 1825 411 1771.695702 418.170316058 1910.82978507 12.4800794603 
1866.74168287 412.78450866 1863 414 1882.37736344 410.634246058 1911.83565224 12.4689227107 
1866.02962827 411.583241126 1872 407 1860.43704842 402.148312124 1910.88129876 12.4383632475 
1867.03936655 411.407263708 1876 411 1877.77065577 409.537012152 1911.82947275 12.4266952737 
1865.84332881 410.845150113 1751 393 1849.75028738 403.281745481 1910.54051646 12.417951332 
1865.76465098 410.43065769 1879 413 1865.66232639 409.891588786 1910.37458569 12.4063181794 
1857.93000124 410.066891802 1834 406 1838.87142693 409.181994652 1902.6451969 12.4463076877 
1855.49532202 409.155162963 1831 359 1852.09968879 407.883579954 1900.07127167 12.4352841389 
1856.40807465 409.32358416 1801 343 1868.29402285 411.516780369 1900.99887853 12.4343172782 
1834.02484059 402.124283514 1803 318 1555.13677907 312.423260148 1877.5918234 12.366851425 
1833.47929042 393.288646855 1823 305 1825.94359465 271.241814866 1875.18592896 12.1067144646 
1813.32038858 381.224355155 1793 286 1496.58481022 191.670854746 1852.960561 11.8727028573 
1811.09331431 342.402360037 1799 271 1790.88788758 -9.81534075561 1843.17616339 10.7058867799 
1809.29997425 321.694663112 1796 258 1781.9433779 5.80805739163 1837.67621008 10.0818668312 
1809.29997425 312.563424553 1780 237 1809.29997425 173.391964967 1836.09974979 9.80132387482 
1798.87101607 296.842226462 1757 213 1625.52072851 35.5242535522 1823.19835451 9.37026906137 
1795.27593839 278.33109701 1756 206 1740.44319154 -4.00385199956 1816.72339516 8.81270661009 
1793.25160681 271.207906159 1781 188 1768.81242077 185.211625345 1813.64413646 8.60012803724 
1791.86811545 246.769774068 1744 161 1771.84905046 -106.849024116 1808.78043569 7.84124953815 
1780.91078056 229.496491425 1730 146 1613.84142303 -33.8737772497 1795.63689199 7.34293468089 
1763.96932447 210.419412736 1733 131 1475.351871 -114.580861243 1776.47519176 6.80252379404 
1759.74576945 192.710324895 1739 128 1716.05727358 9.5273410758 1770.26620665 6.2495759277 
1750.05215534 167.956000733 1755 101 1587.50110865 -247.146277528 1758.0932184 5.48200065538 
1748.11073779 151.551370034 1738 32 1715.14945984 -126.965528117 1754.66776609 4.95483328036 
1748.24753215 143.271246092 1749 38 1750.35030698 15.9908802467 1754.10834433 4.68499703728 
1747.81953223 133.594373417 1754 51 1745.0883758 71.8442391261 1752.91773162 4.3708971438 
1746.52279274 109.536974591 1746 48 1738.26788995 -43.6098151357 1749.95434637 3.58872896689 
1744.336513 74.2745602263 1750 -41 1706.72998585 -532.279541334 1745.91711742 2.43820481148 
1742.60423629 51.1715993057 1725 40 1721.30559982 -232.8832303 1743.35540178 1.68200806085 
1744.16497066 49.1385426536 1743 37 1767.50969568 18.7290446982 1744.85702602 1.61377313257 
1743.19307899 37.8944947605 1738 19 1726.67831859 -153.168731799 1743.60491608 1.24533118545 
1743.89120138 33.3996761777 1716 3 1755.60689799 -42.0311246252 1744.21101379 1.09721669925 
1743.89120138 27.5132343049 1753 1 1743.89120138 -32.3136430786 1744.10822495 0.903876016343 
1747.42040931 18.8626314797 1748 -8 1807.93928407 -129.477947804 1747.52221324 0.618458611493 
1744.70193914 15.517884617 1721 -22 1699.15760015 -40.5188842783 1744.77094806 0.50959182847 
1740.15574348 -0.766638279408 1716 -35 1699.7066087 -145.655884418 1740.15591236 -0.0252420710881 
1739.50976906 -0.766638279408 1743 -46 1729.64239016 -0.766638279408 1739.509938 -0.0252514448384 
1732.22219272 -6.81098435233 1722 -59 1623.00999249 -97.3920366284 1732.23558284 -0.225282096213 
1733.52840562 -18.5850026588 1717 -68 1753.70506206 -200.454529555 1733.62802683 -0.614239384272 
1724.80871313 -29.6915950961 1700 -84 1574.4950131 -221.15167307 1725.06425611 -0.986216651198 
1718.35570012 -40.7631841598 1694 -112 1654.01768911 -151.14945141 1718.8391284 -1.35892728917 
1714.97649878 -53.2123825434 1690 -138 1671.22623578 -214.391208082 1715.8018385 -1.77720632874 
1711.91494592 -67.4194395872 1697 -161 1669.49353132 -264.274919411 1713.2420036 -2.25528385335 
1710.3165218 -84.6079296275 1701 -184 1686.03496472 -345.717167139 1712.40798483 -2.83206564769 
1706.70089799 -103.619102766 1689 -204 1651.90660377 -391.730883243 1709.84352315 -3.47433969655 
1705.19750144 -124.418316753 1725 -223 1682.16657857 -443.046886285 1709.73051574 -4.17314374031 
1701.87051404 -159.632775087 1729 -248 1650.70302883 -701.214409914 1709.34077042 -5.35857544932 
1703.70744678 -179.018816047 1713 -323 1729.43483464 -450.532401345 1713.08692153 -5.99840165168 
1701.01422354 -190.571607369 1732 -352 1659.12703446 -370.249974953 1711.65619393 -6.39242521303 
1705.02324156 -202.092841771 1736 -357 1759.32812048 -358.15580712 1716.95829039 -6.7596117798 
1715.47717181 -237.005137285 1735 -355 1867.65713812 -745.230448191 1731.77174076 -7.86601668076 
1726.75049227 -273.150554157 1732 -361 1899.40888119 -826.741616226 1748.22152137 -8.98899877059 
1728.09957688 -324.946042908 1740 -331 1740.55928794 -803.312498777 1758.38507683 -10.6493555054 
1726.86652555 -344.976628567 1720 -347 1708.36497201 -645.529366478 1760.98747052 -11.2972767726 
1732.41196634 -348.20705171 1738 -369 1819.11199531 -398.713006194 1767.059527 -11.3647674866 
1734.64684232 -348.20705171 1753 -390 1769.24398287 -348.20705171 1769.25063754 -11.3505057279 
1735.68517035 -356.689372165 1758 -412 1751.86314078 -488.850621121 1771.9566357 -11.612808279 
1734.72638035 -361.776792829 1730 -418 1718.15389046 -449.711823164 1772.04911403 -11.7801736454 
1737.95618067 -370.547218767 1766 -444 1773.49653462 -467.055984411 1777.0191128 -12.0357398322 
1738.27516303 -387.56778152 1761 -457 1743.81181822 -682.997868704 1780.95741883 -12.5691449807 
1747.23498265 -400.709537721 1765 -474 1903.22400714 -629.505408351 1792.59538609 -12.9168025099 
1754.0808645 -416.232831008 1764 -484 1824.60725014 -576.154049664 1802.78935232 -13.3490441674 
1758.31176676 -433.339683901 1760 -493 1832.56018544 -733.549118652 1810.92339727 -13.8447640013 
1761.17121216 -449.047087843 1791 -513 1789.85087244 -606.589179776 1817.51680202 -14.3039765149 
1761.17121216 -470.289073257 1792 -527 1761.17121216 -832.974967903 1822.88119496 -14.9509578427 
1762.44366727 -477.577946364 1803 -538 1783.99822947 -601.046717405 1826.00338859 -15.1616231329 
1771.38760312 -491.605688866 1799 -546 1906.25925262 -703.139492354 1838.33897686 -15.5107048643 
1779.67282999 -505.217006299 1811 -558 1865.98500224 -647.014255051 1849.9944879 -15.848287679 
1796.18914674 -516.623601343 1811 -556 2082.01021944 -714.01901834 1869.00920177 -16.0464020691 
1800.813732 -535.980111123 1819 -565 1875.90036922 -850.260234764 1878.88391788 -16.5746987927 
1800.813732 -538.977623801 1821 -571 1800.813732 -566.220940738 1879.74119929 -16.6622686445 
1805.70452944 -551.400677146 1827 -585 1879.26310916 -738.245904288 1888.01789038 -16.9808867729 
1813.13481371 -555.643377752 1846 -589 1928.42484182 -621.474112489 1896.36426245 -17.0379206012 
1813.13481371 -559.268177731 1866 -597 1813.13481371 -613.46109422 1897.42951049 -17.1425731003 
1818.10875548 -571.05982444 1849 -593 1896.63474457 -757.220170263 1905.68328162 -17.4372704519 
1826.5385518 -577.453914082 1866 -599 1970.5736899 -686.706089348 1915.64508824 -17.5441717074 
1832.23990036 -583.217585279 1866 -603 1930.05521359 -682.102138108 1922.8223538 -17.6567164826 
1853.15466166 -588.842024083 1873 -607 2043.5656079 -640.047710799 1944.45805544 -17.6277144178 
1858.64066312 -594.284336022 1872 -612 1944.1627353 -679.125325922 1951.33774284 -17.7312293373 
1862.61314769 -596.107992937 1890 -621 1926.46617105 -625.421135776 1955.67698692 -17.7466746839 
1861.80562813 -601.851366214 1856 -626 1847.80388139 -701.436889328 1956.66687608 -17.9140587781 
1866.55282606 -606.594926722 1848 -634 1914.80015766 -654.805289981 1962.64537235 -18.0031970475 
1861.9843541 -609.283448008 1807 -652 1790.34929282 -651.440298012 1959.13553766 -18.1192683929 
1862.39423678 -616.460437261 1869 -771 1868.68091342 -726.539279571 1961.76852964 -18.3147638654 
1861.73915892 -619.331062936 1844 -747 1850.49451876 -668.606354691 1962.05088144 -18.400356741 
1858.38039487 -622.27888961 1840 -757 1822.87282905 -653.442183089 1959.79812953 -18.513127888 
1857.30297968 -643.444584756 1785 -714 1849.21810356 -802.27102809 1965.6030352 -19.108146669 
1847.79624074 -688.923345049 1784 -833 1805.64336325 -890.57615404 1972.04622731 -20.4472221492 
1838.7994728 -735.321367817 1769 -774 1699.181382 -1455.35809633 1980.37395841 -21.7960793941 
1818.79926196 -757.527975381 1733 -793 1606.48248721 -993.267255032 1970.24856016 -22.6116763197 
1798.04812916 -757.527975381 1751 -823 1449.99338067 -757.527975381 1951.1088407 -22.8459706681 
1779.28382461 -766.883638526 1711 -830 1465.85014217 -923.158012682 1937.51424344 -23.3163765102 
1755.68837729 -772.21316214 1619 -832 1702.76464128 -784.167091093 1918.00804115 -23.7415726344 
1755.68837729 -795.742101127 1612 -835 1755.68837729 -1156.60792312 1927.60140321 -24.3817698627 
1721.86106341 -812.861578088 1420 -803 1298.31633664 -1027.21097097 1904.08756806 -25.2712060691 
1721.86106341 -817.815842946 1340 -834 1721.86106341 -900.938889493 1906.20782568 -25.4058674899 
1671.58516321 -817.815842946 1012 -651 841.224710795 -817.815842946 1860.91905005 -26.0699927556 
1594.81377579 -816.013776129 946 -675 346.900851428 -786.721320344 1791.45456606 -27.0973332305 
1493.08306137 -822.040660225 964 -693 516.740619917 -879.882608606 1704.42009939 -28.8356824164 
1493.08306137 -815.436320308 1019 -747 1493.08306137 -728.858001774 1701.24466806 -28.6408355473 
1396.88508666 -814.073345753 1430 -910 1042.83279951 -809.056979664 1616.78797546 -30.2326745004 
1385.57439184 -810.533858454 1353 -909 1221.14408496 -759.078223591 1605.23566214 -30.3267973354 
1385.73547433 -805.965973478 1387 -1003 1387.34975921 -760.189009272 1603.07328442 -30.1829692332 
1374.21051289 -841.340310522 1478 -1106 1202.50005624 -1368.38273064 1611.30631844 -31.4764431464 
1319.98114839 -852.886081061 1197 -858 588.633185213 -1008.59463203 1571.5485673 -32.8679190583 
1346.03551991 -876.060566786 1600 -1203 1730.22886369 -1217.78760297 1606.01797547 -33.0578918751 
1393.49739721 -941.10436832 1457 -1023 1639.77479858 -1278.61353001 1681.52086758 -34.0332909584 
1393.49739721 -947.823961347 1523 -979 1393.49739721 -997.268488008 1685.29085256 -34.2226104941 
1441.07985229 -962.084868838 1574 -1109 1876.12269295 -1092.47128322 1732.719953 -33.7276223834 
1440.02862162 -1046.32288848 1433 -1128 1422.46925923 -2453.40314585 1780.02079147 -36.0021054896 
1443.7688788 -1059.28430552 1454 -1235 1505.97470289 -1274.85120098 1790.68473364 -36.2672667772 
1461.26237341 -1059.28430552 1089 -938 1751.73525298 -1059.28430552 1804.81881746 -35.9387471027 
1469.90502652 -1100.66039632 1477 -1491 1611.73102388 -1779.64233308 1836.32080394 -36.8257570569 
1457.9102529 -1097.96728142 1380 -1084 1442.64520836 -1094.53991212 1825.11217644 -36.9837813371 
1457.9102529 -1097.96728142 1159 -963 1457.9102529 -1097.96728142 1825.11217644 -36.9837813371 
1422.86568171 -1062.59556306 958 -833 901.767740545 -536.633081917 1775.85361977 -36.7523618896 
1367.59388142 -1031.71316274 784 -671 590.55700142 -597.553901405 1713.10976726 -37.0309111354 
1260.74379499 -1027.23959305 329 -960 -194.441546388 -966.314298012 1626.25216315 -39.1727531264 
1028.815838 -970.957251655 674 -572 -2258.66968039 -173.177696816 1414.64483637 -43.3427478426 
884.056553043 -940.660550411 679 -588 -1205.55825153 -503.32462776 1290.89049113 -46.7767852691 
864.950782867 -865.018174051 750 -732 675.368997284 -114.437765944 1223.27278161 -45.0022319652 
831.536034366 -793.757606172 -200 -170 767.153822625 -656.45557112 1149.5665765 -43.6684530476 
1199.0 -630.0 1199 -630 1269.71971096 -598.484282382 1354.43752163 -27.7191363368 
1312.70795707 -702.546705641 1420 -771 3803.7392764 -2291.84723064 1488.88349247 -28.1551944899 
1330.43219039 -703.362639113 1366 -705 1563.91781654 -714.111128718 1504.91488641 -27.8641676729 
1400.78427194 -749.021318534 1433 -795 1455.73732196 -784.685987428 1588.46766165 -28.1341146142 
1373.69934057 -736.388276395 1324 -731 1101.4458504 -609.402914421 1558.62682252 -28.1940762772 
1359.21938638 -725.577036293 1240 -677 1255.37459462 -648.042883721 1540.75935042 -28.0941437211 
1300.49136776 -699.5453906 1246 -680 487.133311661 -339.018179983 1476.69954667 -28.2761865962 
1289.46258813 -697.164977197 1247 -688 1010.76603107 -637.012082543 1465.86246681 -28.3984581706 
1288.57364949 -699.416380015 1284 -711 1281.10950483 -718.320717875 1466.15323988 -28.4923748514 
1292.23735672 -702.72615506 1318 -726 1317.10423708 -725.190772198 1470.95256045 -28.537603586 
1327.62708109 -714.018022407 1336 -729 1914.23166734 -901.187074715 1507.45328378 -28.2720393077 
1327.62708109 -714.018022407 1381 -756 1327.62708109 -714.018022407 1507.45328378 -28.2720393077 
1330.11218692 -731.366463183 1408 -764 1366.11557447 -982.704909507 1517.9246797 -28.804336435 
1315.18899582 -728.858859895 1374 -749 1085.31858219 -690.232817952 1503.64800814 -28.9945908723 
1347.99075547 -733.36660996 1382 -749 1796.25894539 -794.969432 1534.57018785 -28.5481467557 
1349.74704662 -739.121197927 1362 -750 1375.01641842 -821.91773391 1538.86881672 -28.7051036642 
1360.82915842 -743.861217069 1403 -772 1426.37553656 -771.896585469 1550.86605117 -28.6620535044 
1372.5856366 -752.229513113 1421 -802 1544.72650459 -874.759893569 1565.19665544 -28.7244293415 
1384.87624319 -756.006791373 1419 -793 1571.14162285 -813.251823507 1577.7922796 -28.6302171641 
1388.84373408 -758.738538942 1420 -778 1448.04251856 -799.498843201 1582.58367493 -28.6481995017 
1392.0840497 -766.275061577 1398 -777 1447.28788493 -894.671490201 1589.04860575 -28.8306607651 
1409.03979145 -771.579737965 1488 -966 1435.51795027 -779.863543293 1606.46457351 -28.7047860047 
1409.24117127 -772.687723133 1492 -945 1412.19277627 -788.927357682 1607.1736049 -28.7359832869 
1432.91434887 -776.058848233 1692 -1089 1532.79816459 -790.282576198 1629.57382991 -28.4397414828 
1432.92516371 -783.843829472 1287 -792 1433.0859929 -899.615518492 1633.305138 -28.6796985012 
1424.60933989 -870.377953316 129 591 1409.23711589 -1030.34068984 1669.451872 -31.4232212747 
1426.976041 -879.796757452 151 571 1454.90733986 -990.955463858 1676.39582319 -31.6557531811 
1428.42564406 -861.250250994 155 560 1453.95900109 -534.571463603 1667.9783618 -31.0873174271 
1431.69771214 -837.319377141 159 513 1470.98576997 -549.978914494 1658.57230119 -30.3209613594 
307.403843706 302.661616985 152 519 -10612.1623718 11374.5871155 431.394456989 44.5546312294 
152.690774805 545.048853855 171 518 -2182.74308666 4203.94699734 566.032442356 74.3502386693 
153.602120235 541.430634854 159 520 166.810017402 488.992708541 562.797249193 74.1615321352 
153.525739959 539.473224876 153 526 152.437944091 511.596100252 560.893495405 74.1144663047 
151.955838647 540.695043285 140 550 128.875312338 558.658090848 561.641973798 74.3026205722 
154.874008098 531.788921724 164 514 191.433313334 420.21157089 553.882131552 73.7627443742 
156.218224085 527.831619371 187 533 175.494457685 471.083384463 550.463760791 73.5132359491 
160.053608228 523.261354188 167 563 213.17530337 459.961245324 547.192472804 72.9923340064 
160.700283408 523.261354188 203 562 169.767190475 523.261354188 547.381974378 72.9276052933 
164.813379679 532.426341303 220 566 219.81476107 654.982906628 557.352006397 72.8000102577 
174.791833262 538.312257255 231 663 310.376517702 618.288583279 565.97903785 72.0112089024 
182.827655794 549.226571679 309 615 294.925711638 701.478991743 578.857304317 71.5883263554 
