u v u_raw v_raw uestimate vestimate distance angle 
1177.23800481 -212.52331111 1144 -252 1154.24682046 -350.449811737 1196.26731031 -10.2332213987 
1177.23800481 -231.162115348 1193 -254 1177.23800481 -496.175955082 1199.71881853 -11.1092416939 
1175.64558637 -228.812512379 1171 -219 1153.15242569 -195.624001085 1197.70518517 -11.0136256309 
1174.45885426 -231.973140042 1176 -223 1158.85920047 -273.519750925 1197.14875352 -11.1729587001 
1174.32445216 -234.051004089 1175 -225 1172.40066022 -263.792936519 1197.42130909 -11.271744838 
1174.44061602 -234.667200754 1177 -223 1176.01617713 -243.024839277 1197.65581686 -11.299568799 
1174.18742656 -233.678466136 1171 -229 1170.5048189 -219.297450208 1197.21415721 -11.2555417543 
1174.71601182 -233.121527153 1178 -230 1182.16147855 -225.276679802 1197.6240457 -11.2244737183 
1175.59601976 -227.914131419 1179 -238 1188.15215972 -153.613904813 1197.48522036 -10.971885792 
1175.3922055 -230.385523595 1176 -245 1172.45600175 -265.989073446 1197.75804161 -11.0898016517 
1176.82419762 -230.385523595 1185 -257 1196.26105233 -230.385523595 1199.16332565 -11.0766411934 
1176.56660364 -230.385523595 1175 -259 1173.0785409 -230.385523595 1198.91053139 -11.0790062874 
1176.56660364 -233.379051312 1168 -263 1176.56660364 -275.733196323 1199.48937236 -11.2193327856 
1175.83862257 -242.954186337 1166 -271 1165.07056889 -384.586396339 1200.67614409 -11.6742861593 
1175.46128912 -252.571606966 1172 -273 1169.54909856 -403.26066996 1202.29017249 -12.126771793 
1174.14410566 -255.553177264 1162 -277 1153.2308003 -302.892436937 1201.63297527 -12.27895947 
1173.46729955 -261.003906105 1157 -277 1163.65401599 -340.036211799 1202.1433118 -12.5396667424 
1171.14040512 -267.759691813 1150 -283 1142.10194323 -352.068469984 1201.35968846 -12.8782773141 
1168.23653486 -267.759691813 1147 -288 1125.70938605 -267.759691813 1198.52903758 -12.9092175376 
1166.56252064 -273.924313683 1164 -292 1142.95927626 -360.844170557 1198.29155224 -13.2144096895 
1161.81246653 -278.389530145 1154 -295 1094.49860893 -341.666903123 1194.70035485 -13.4749596017 
1159.20191728 -279.733731839 1154 -301 1122.5382832 -298.612256698 1192.47643404 -13.5669955141 
1157.06771741 -285.157993554 1153 -305 1124.67102774 -367.497106272 1191.68820753 -13.8445860262 
1157.19752277 -291.753295963 1158 -309 1159.07817401 -387.307618203 1193.40944039 -14.1505388135 
1156.0186626 -293.519786034 1161 -314 1141.50121363 -315.273790472 1192.69988391 -14.2466684489 
1156.0186626 -298.042994122 1162 -319 1156.0186626 -363.634902157 1193.8210815 -14.4570775887 
1154.717554 -300.505116708 1140 -314 1136.2961185 -335.364491574 1193.17892819 -14.5871617359 
1154.12613813 -305.80317256 1136 -322 1144.85067086 -388.895199429 1193.95256315 -14.8403597862 
1155.82454667 -312.078246233 1141 -336 1183.81213838 -415.483402118 1197.21477374 -15.1098347205 
1153.91131932 -314.301896245 1151 -341 1134.74043782 -336.583268543 1195.950256 -15.2365756371 
1149.30726912 -315.858550321 1135 -340 1086.79345158 -336.994807477 1191.92022496 -15.3669373788 
1145.96655679 -321.527841499 1135 -346 1092.41482707 -412.40676758 1190.2182582 -15.6727118904 
1142.01615749 -332.040757818 1142 -349 1080.89816307 -494.68972357 1189.30734834 -16.2117689626 
1142.70154524 -336.830719238 1146 -353 1153.46237376 -412.034796383 1191.31093965 -16.4237778915 
1142.70154524 -342.46073514 1158 -355 1142.70154524 -434.282747997 1192.91499136 -16.683155168 
1143.69587337 -345.670396386 1149 -354 1153.53835951 -377.441644975 1194.79214666 -16.8169057586 
1144.42739693 -346.737492455 1144 -354 1153.48361037 -359.9480715 1195.80138632 -16.8557076103 
1144.42739693 -351.025147136 1135 -350 1144.42739693 -419.486893664 1197.0516784 -17.0521157931 
1145.24270144 -350.87700636 1135 -350 1158.3168424 -348.501435791 1197.78776033 -17.0339046883 
1139.92687975 -352.099050159 1138 -357 1052.64347299 -372.164460953 1193.06623131 -17.164800786 
1140.51103051 -352.725990685 1130 -361 1145.91004999 -358.520494969 1193.80946353 -17.185276079 
1141.28057537 -354.243136575 1129 -370 1151.84940374 -375.079419622 1194.99353619 -17.2438686619 
1138.16885984 -355.678718325 1131 -369 1101.54942376 -372.572998536 1192.44945561 -17.3540681876 
1133.93503226 -356.23462746 1129 -372 1072.61308477 -364.286308856 1188.57552018 -17.4405223223 
1132.47160111 -359.047789157 1124 -371 1109.2940599 -403.60210328 1188.0266168 -17.5911110392 
1132.5383574 -363.638722418 1133 -374 1133.58275189 -435.463340721 1189.4857088 -17.8009372346 
1131.74425295 -367.353346865 1126 -372 1120.41886582 -420.330710293 1189.87122646 -17.982933971 
1129.69814531 -369.849728806 1123 -370 1099.90678386 -406.197091469 1188.69959258 -18.1278308667 
1129.04271879 -371.351762205 1125 -373 1119.90824824 -392.285123152 1188.54515781 -18.20647559 
1127.49395326 -371.54166678 1126 -373 1108.49831278 -373.870850237 1187.13344861 -18.238537214 
1126.98311821 -371.869796382 1127 -377 1119.56143516 -376.637037606 1186.75106665 -18.2613021185 
1126.57988266 -372.740695098 1132 -384 1120.63246547 -385.585787474 1186.64141921 -18.3073357033 
1126.57988266 -372.740695098 1132 -395 1126.57988266 -372.740695098 1186.64141921 -18.3073357033 
1125.60258965 -374.241007537 1122 -402 1109.81214549 -398.482048534 1186.18612433 -18.3909645893 
1126.39958871 -377.225575757 1128 -415 1138.66733726 -423.165319583 1187.88685002 -18.5154396145 
1126.50298135 -380.770499685 1127 -425 1127.98225684 -431.488993071 1189.11527634 -18.6758234766 
1126.60176564 -388.367511509 1123 -430 1128.13677286 -506.417335306 1191.66306578 -19.0203399183 
1125.41229421 -398.874628747 1118 -439 1106.51516235 -565.801193373 1194.0074545 -19.5156161951 
1125.47772838 -408.573697744 1111 -444 1126.50497453 -560.83864654 1197.34397045 -19.9520344187 
1124.1799468 -417.611319124 1114 -458 1111.14440007 -508.389565011 1199.24132961 -20.3790672363 
1123.14720861 -425.685819847 1084 -452 1106.80377139 -553.467572695 1201.11118113 -20.7572892967 
1120.57016273 -434.112366185 1102 -468 1079.25055652 -569.221166163 1201.72003232 -21.1765227121 
1114.81907993 -440.923662184 1113 -478 1025.24641912 -547.009059895 1198.84747022 -21.5793621986 
1113.62825249 -452.45032988 1114 -511 1096.14359484 -621.69385942 1202.03127487 -22.1111640914 
1114.24204569 -456.41711019 1119 -534 1120.53716808 -497.100792604 1204.0979673 -22.2750440331 
1114.24204569 -465.026192949 1134 -545 1114.24204569 -589.560610743 1207.38755026 -22.6530979067 
1112.91866138 -474.353278944 1136 -537 1094.07963767 -607.128915157 1209.79294926 -23.0848942796 
1113.79584783 -469.312404433 828 -384 1126.77331697 -394.735565037 1208.6336598 -22.8487593696 
1110.67598167 -475.953813377 1080 -485 1066.94171617 -569.053045015 1208.35970172 -23.196403606 
1110.28338937 -494.469493868 1180 -568 1103.86533974 -797.161507727 1215.41321577 -24.0060067712 
1104.48792475 -508.036840277 1038 -508 1018.59284151 -709.119656878 1215.72817973 -24.7012482864 
1094.65455696 -509.905581495 1019 -480 942.728072493 -538.777814248 1207.58945884 -24.9767699114 
1078.4211709 -507.438710969 988 -460 916.595889201 -482.84729078 1191.84154451 -25.1987919656 
1068.11344013 -497.5691206 1035 -480 903.415208501 -339.871551849 1178.32141234 -24.9779497272 
1031.74063308 -491.170361654 1036 -488 467.05830894 -391.830597542 1142.68852191 -25.4572470459 
1034.75115019 -491.197874971 1051 -533 1082.20154272 -491.631527275 1145.41926611 -25.3937599771 
1039.5887965 -491.197874971 1080 -564 1088.15188271 -491.197874971 1149.79138029 -25.2903815479 
1047.73322158 -500.419424126 977 -522 1162.50780289 -630.373280109 1161.10486333 -25.5301222189 
1047.470491 -513.454645362 1077 -576 1044.34758213 -668.395907756 1166.54622813 -26.1134150889 
1036.22148631 -513.454645362 1107 -590 874.511209782 -513.454645362 1156.45606987 -26.3587215858 
1049.20414224 -535.996490528 1157 -627 1226.89200056 -844.516735645 1178.18571115 -27.0606742222 
1051.53286903 -535.996490528 1035 -473 1085.83724898 -535.996490528 1180.25997666 -27.0092447882 
1056.11184363 -552.084714182 1190 -568 1120.02949781 -776.659341798 1191.70875548 -27.5984143628 
1069.0958631 -545.7996915 1121 -394 1225.75101259 -469.969462649 1200.359641 -27.0454277142 
1089.71047817 -541.983301548 1110 -464 1386.37291511 -487.062094454 1217.05169381 -26.4441212159 
1101.04803363 -561.469793997 1109 -562 1257.9070463 -831.072176804 1235.94300108 -27.0189095255 
1111.02346702 -561.009665453 1143 -648 1252.84916838 -554.467788929 1244.63046282 -26.7914257736 
1111.02346702 -532.503706228 997 -437 1111.02346702 -104.0339155 1232.04437477 -25.6079874521 
1113.15485739 -515.351954893 1091 -477 1144.33234503 -264.460086017 1226.66269771 -24.8424943885 
1110.23309927 -508.188975893 1094 -509 1066.72587583 -401.526714754 1221.01333733 -24.5950753827 
1106.56727039 -499.048104989 1086 -513 1055.18804316 -370.932227688 1213.89461445 -24.2747837763 
1106.56727039 -513.497646639 1162 -505 1106.56727039 -722.9545977 1219.90612631 -24.8934488038 
1105.35999245 -489.436319218 1128 -468 1088.11107535 -145.661426792 1208.87080513 -23.8830222078 
1100.5393586 -491.134055647 1085 -325 1029.61327066 -516.112887663 1205.15540095 -24.0496151448 
1096.40698543 -484.737161821 1082 -396 1039.61020746 -396.816022237 1198.78204597 -23.8509050541 
1089.75317821 -482.897028416 1060 -471 992.682042326 -456.051669978 1191.95282183 -23.8993359955 
1083.22745988 -469.817223793 1020 -461 991.463882897 -285.891164039 1180.72433431 -23.4473336608 
1081.85491132 -462.758440937 863 -310 1061.47727539 -357.959739417 1176.67133211 -23.1585936663 
1077.94481873 -442.919128058 1060 -423 1020.38900849 -150.888261941 1165.39366148 -22.3373786785 
1061.73747177 -441.901565277 1035 -437 822.529228998 -426.883104484 1150.02758765 -22.5973742087 
1057.7047179 -437.629359068 1059 -413 996.847401155 -373.158524733 1144.66533371 -22.4775122537 
1058.73621159 -412.287927318 1066 -392 1075.81143482 7.21110564965 1136.17943158 -21.2766926465 
1058.76580193 -412.287927318 1059 -276 1059.01989021 -412.287927318 1136.20700506 -21.2761511835 
1054.32971534 -401.133975363 1043 -338 984.971266242 -226.741344938 1128.06011136 -20.8299932136 
1048.5428246 -396.419770047 1030 -364 966.67131373 -329.724349497 1120.97755959 -20.7099667249 
1048.69467486 -396.419770047 1062 -462 1050.91990779 -396.419770047 1121.11959896 -20.7072223425 
1052.02856799 -396.419770047 1099 -501 1100.5751632 -396.419770047 1124.23873886 -20.647143826 
1058.35515577 -409.235834429 1103 -420 1155.51409258 -606.055231076 1134.72005531 -21.1400684889 
1063.37141316 -411.659761049 1151 -438 1142.03125014 -449.669308368 1140.27300292 -21.1627648034 
1069.39391357 -415.109461913 1204 -473 1168.15804938 -471.681766026 1147.13521773 -21.2148500553 
1089.85913849 -424.366777038 1260 -497 1383.11829732 -557.020703766 1169.56406545 -21.2748260363 
1112.08512894 -432.399351053 1321 -438 1443.75201992 -552.265273587 1193.19006567 -21.2470057912 
1150.54439534 -445.23291625 1191 -357 1507.62662077 -564.388543762 1233.68746259 -21.1552349234 
1164.01417193 -421.492447313 1232 -199 1382.76088212 -35.9515704049 1237.97612077 -19.9054484594 
1195.46683566 -430.475361093 1209 -255 1691.96629157 -572.276126926 1270.6100864 -19.8034288419 
1195.46683566 -407.813280766 1084 -322 1195.46683566 -28.8928283819 1263.11227812 -18.836206518 
1195.46683566 -386.432122523 1071 -337 1195.46683566 -30.2740449439 1256.37205496 -17.9133165018 
1172.74416736 -379.409812411 899 -227 945.32284485 -309.126559051 1232.59104647 -17.9275916773 
1142.61996617 -341.21854966 1046 -348 753.927442468 151.563257388 1192.48081147 -16.627108729 
1126.86626409 -350.857915536 1097 -387 891.996838002 -494.569680541 1180.22406942 -17.2943526099 
1100.30366234 -355.958949582 1052 -380 708.558984492 -431.188889724 1156.44927392 -17.9268993433 
1072.59196915 -347.072730009 1086 -369 685.294581937 -222.879321864 1127.34777784 -17.9307089784 
1066.04859147 -322.278829509 1029 -213 973.251355129 29.3446826587 1113.69800364 -16.8206746261 
1060.78565938 -322.278829509 1024 -199 984.35777917 -322.278829509 1108.66129142 -16.8993821023 
1055.29420925 -315.926295593 1054 -260 975.711164034 -223.864275235 1101.56946777 -16.6662655003 
1055.86975188 -320.648542857 1086 -340 1064.29747456 -389.79683548 1103.48376561 -16.8925869276 
1058.7011119 -336.391742005 1095 -368 1094.01748538 -532.761224254 1110.85887872 -17.6271366693 
1066.63204256 -336.391742005 1076 -246 1184.31130807 -336.391742005 1118.4200098 -17.5041016828 
1077.78808334 -281.556605395 1134 -279 1228.90425232 461.222659914 1113.95748331 -14.6405076371 
1074.53333338 -285.958841963 1186 -303 1027.48383917 -349.595989805 1111.93270653 -14.9023716938 
1088.54178451 -275.392014986 1216 -287 1293.53690902 -120.760500598 1122.83746755 -14.1974572274 
1105.82439555 -271.529759385 1278 -252 1350.43708573 -216.864597346 1138.67291354 -13.7957602434 
1130.58641278 -271.529759385 1203 -177 1493.77299044 -271.529759385 1162.73558774 -13.5047903865 
1160.94134093 -271.529759385 1185 -65 1626.82419174 -271.529759385 1192.27228741 -13.1641348745 
1180.43874055 -258.209495796 1158 -124 1359.33487056 -135.990961365 1208.34918956 -12.3385555706 
1179.74259976 -254.611186714 1172 -214 1169.58229061 -202.093171349 1206.90490847 -12.1787393589 
1179.74259976 -234.091949714 1113 -222 1179.74259976 68.564842587 1202.74338186 -11.2232074284 
1172.76104548 -206.970062311 922 -167 1069.19481071 195.363235198 1190.88415746 -10.0085592931 
1169.57751769 -216.608781503 1108 -257 1123.79315161 -355.229417923 1189.46665952 -10.4924409789 
1155.27153601 -221.821178677 1071 -253 917.020052255 -308.628319104 1176.37449701 -10.8689579191 
1135.44321773 -214.08649057 1075 -245 800.399471288 -83.3916507209 1155.44983714 -10.677696866 
1112.52506803 -204.992152265 897 -207 748.39882476 -60.5002414766 1131.25320309 -10.4401314165 
1076.69910837 -212.534332037 1026 -215 736.927496923 -284.063988149 1097.47519892 -11.166310672 
1068.49964242 -217.971087371 1025 -203 949.726086423 -296.725334095 1090.50579127 -11.5299842012 
1060.52107725 -210.443810053 1012 -204 947.439043507 -103.757982466 1081.19912712 -11.2236515918 
1041.27216115 -220.35141328 1040 -243 762.365853305 -363.907186545 1064.3319308 -11.9485118127 
1047.82665759 -228.620148669 1084 -294 1140.78337442 -345.888424224 1072.47744812 -12.3081945035 
1048.77955364 -242.037571114 1055 -306 1062.41596821 -434.047534036 1076.34601219 -12.9952143318 
1048.92966712 -238.231423306 1050 -290 1051.1271568 -182.513775069 1075.64290432 -12.7958679412 
1043.56512161 -241.871700887 1064 -269 976.658982184 -287.272922465 1071.22830561 -13.0492858298 
1045.02605198 -246.989438252 1087 -264 1065.92036653 -320.183627877 1073.81713151 -13.297702149 
1052.78682173 -255.021292066 1110 -245 1173.73077226 -380.189820596 1083.23402431 -13.6167265575 
1069.43502135 -253.143546889 1165 -246 1340.44481938 -222.576437362 1098.98722478 -13.3172413824 
1069.43502135 -252.394775712 1169 -248 1069.43502135 -240.682397055 1098.81499248 -13.279247912 
1074.53849212 -254.543319502 1199 -255 1125.86290875 -276.150723896 1104.27590417 -13.3269224466 
1112.53905891 -255.619660202 1183 -251 1673.57368302 -271.510591606 1141.52729634 -12.9398351155 
1133.65981474 -252.683788429 1143 -244 1395.24478327 -216.322403851 1161.47908828 -12.5653761476 
1130.68910346 -252.683788429 1116 -233 1088.81175637 -252.683788429 1158.57971052 -12.5973373541 
1136.15164691 -247.915737758 1117 -229 1216.12500666 -178.109971406 1162.88553943 -12.3093687673 
1134.82439084 -246.271690074 1126 -236 1115.62131972 -222.485199091 1161.23905522 -12.2440771334 
1137.22560187 -242.612957514 1127 -236 1172.67065847 -188.605216763 1162.81688872 -12.0428078526 
1142.01142056 -239.516061917 1123 -234 1212.77313764 -193.726268272 1166.85818701 -11.8450582971 
1129.47432219 -237.523061377 1121 -233 946.473848503 -208.43179702 1154.17912352 -11.8759790808 
1124.61765419 -236.124922461 1124 -237 1047.45392734 -213.911007603 1149.13874146 -11.8575938217 
1124.7503711 -234.815253911 1126 -236 1126.56029521 -216.954676894 1149.00026143 -11.7923198859 
1125.04872241 -234.83918453 1129 -235 1129.92512743 -235.230318692 1149.29720716 -11.7904480617 
1124.45292686 -234.536117971 1125 -234 1114.73587673 -229.593293309 1148.65206889 -11.7817223145 
1125.10807507 -234.79569131 1125 -235 1131.93111285 -237.499016578 1149.34642177 -11.7877210626 
1124.98390918 -234.965368675 1124 -234 1123.13541497 -237.491405678 1149.2595531 -11.7972664305 
1124.83146658 -234.567613634 1106 -231 1122.68771034 -228.974099457 1149.02906559 -11.779405632 
1123.8041672 -234.243216481 1123 -235 1108.83486778 -229.516261328 1147.95718155 -11.7740228016 
1123.46056532 -234.512735357 1119 -237 1118.7112126 -238.238093943 1147.67585357 -11.7906952373 
1123.36929134 -234.990298437 1120 -236 1122.16971588 -241.266709125 1147.68419223 -11.8149646526 
1122.75776148 -235.111331641 1119 -236 1113.63588221 -236.916722256 1147.11042591 -11.8271360002 
1121.30916941 -234.994597682 1115 -235 1100.1852752 -233.292340815 1145.66867564 -11.8362703261 
1121.27504252 -234.753088093 1121 -233 1120.79186271 -231.333715742 1145.58575993 -11.8247982946 
1120.71563518 -234.742845821 1126 -234 1115.45099017 -234.646454657 1145.03612983 -11.8300327451 
1120.27677525 -234.704208718 1122 -230 1113.93486603 -234.145868834 1144.59867148 -11.832643437 
1119.25771826 -234.691661617 1116 -234 1103.54774521 -234.498233168 1143.5987128 -11.8424974072 
1121.04670495 -234.604214329 1123 -234 1144.97232834 -233.434708213 1145.33176506 -11.8198495925 
1120.64438929 -234.557893286 1120 -237 1114.12236448 -233.806972972 1144.92849233 -11.8217046663 
1119.45365028 -234.557893286 1110 -232 1102.70229322 -234.557893286 1143.76303509 -11.8339247688 
1120.75439906 -234.184537398 1124 -235 1140.06283262 -228.642408557 1144.95974627 -11.8022897559 
1121.0269737 -234.158100602 1121 -234 1125.18396215 -233.754917611 1145.22115412 -11.7982058309 
1122.03129964 -234.019552038 1123 -236 1133.12044185 -232.489784991 1146.17598479 -11.7811611307 
1122.19436765 -234.161872783 1126 -234 1124.8459943 -236.476131047 1146.36468082 -11.7864604749 
1120.7566592 -234.679215032 1117 -236 1097.1312378 -243.180541301 1145.06323978 -11.8264956355 
1120.78297284 -234.721684165 1122 -235 1121.13284904 -235.286369759 1145.09769943 -11.8283056615 
1121.74734232 -234.819742237 1124 -237 1137.89126067 -236.461272321 1146.06169613 -11.8232213021 
1121.37158407 -234.94951378 1120 -233 1115.20004201 -237.080912197 1145.72051722 -11.8334234644 
1121.85814994 -234.94951378 1124 -237 1126.67521615 -234.94951378 1146.1967469 -11.8284357571 
1122.54493628 -234.956623277 1114 -235 1133.82090316 -235.073350184 1146.870415 -11.821750318 
1122.24547595 -234.956549104 1122 -235 1117.28329336 -234.95532003 1146.57729275 -11.8248124062 
1122.46226874 -234.950541543 1116 -234 1125.87764401 -234.855897818 1146.78825496 -11.8222990583 
1120.64337747 -234.559976748 1111 -231 1101.10163927 -230.363840847 1144.92792881 -11.8218170912 
1120.01003184 -235.149373143 1123 -236 1109.51576348 -244.915421231 1144.42898386 -11.8571953757 
1120.11972849 -234.419730744 1118 -233 1121.93770431 -222.327545634 1144.38665508 -11.8203154884 
1119.76921795 -234.407673377 1120 -235 1114.45799043 -234.224970117 1144.04110888 -11.8233203029 
1119.46402627 -233.967843387 1121 -233 1116.62318541 -229.873737566 1143.6523326 -11.8048855673 
1119.69965259 -234.379685637 1138 -238 1123.00676622 -240.160063474 1143.96728495 -11.822662164 
1118.98416412 -234.455381816 1118 -235 1110.30107119 -235.374022695 1143.28250472 -11.8337216748 
1119.83877959 -234.453426605 1121 -235 1132.02769787 -234.425540487 1144.11856969 -11.8248491873 
1119.5969741 -234.460375288 1120 -235 1115.94449152 -234.565335446 1143.88332097 -11.8276718001 
1119.44016974 -234.468791587 1114 -234 1116.98115272 -234.60077658 1143.73157159 -11.8296945357 
1120.77695793 -235.013801718 1125 -235 1142.78019399 -243.984547181 1145.15172637 -11.8426726254 
1119.76376935 -234.355052158 1104 -231 1102.67181727 -223.242297597 1144.02499519 -11.8207967181 
1120.16745356 -234.623697259 1121 -235 1124.13035969 -237.260945127 1144.47516501 -11.8298206973 
1120.18848038 -234.631867294 1108 -235 1120.50020724 -234.752989722 1144.49742015 -11.8300052205 
1119.57861828 -234.760136535 1117 -234 1109.84285338 -236.807811195 1143.92683517 -11.8425555934 
1118.81556378 -234.760136535 1120 -236 1105.94819386 -234.760136535 1143.18003283 -11.8504041476 
1118.59978668 -234.755545326 1116 -235 1115.13189783 -234.68175713 1142.96791242 -11.8524001822 
1117.85118586 -234.72302828 1115 -232 1110.72823133 -234.413627817 1142.22859959 -11.8585164733 
1118.04904728 -234.714796194 1122 -235 1120.94356384 -234.594368935 1142.42054765 -11.8560732182 
1118.66815209 -234.698606295 1128 -234 1127.77495497 -234.460458876 1143.02312763 -11.8489030178 
1119.13446681 -234.691902704 1122 -235 1124.74199478 -234.61129068 1143.47813447 -11.8437766217 
1118.97929097 -234.691902704 1118 -236 1116.69484602 -234.691902704 1143.32626262 -11.8453726729 
1118.75395288 -234.66681079 1120 -235 1115.35533426 -234.288366772 1143.10057264 -11.8464602357 
1119.21392855 -234.599727669 1113 -233 1125.70800156 -233.652628246 1143.53699113 -11.838439456 
1118.62302838 -234.60630934 1116 -234 1109.89682975 -234.703505075 1142.9600168 -11.8448392855 
1117.89197027 -234.60630934 1115 -233 1107.00037404 -234.60630934 1142.24453493 -11.8523663233 
1118.13760419 -234.033837351 1124 -234 1121.77169008 -225.564272788 1142.36751483 -11.8217355888 
1120.55832548 -234.521687813 1122 -235 1159.05840509 -242.280648621 1144.83683679 -11.820813531 
1118.12205475 -234.379646927 1115 -234 1079.99387886 -232.156675638 1142.42319138 -11.838870834 
1118.92610508 -234.44922091 1136 -237 1126.59102084 -235.112461372 1143.22441621 -11.8340161826 
1118.32710815 -233.925322575 1117 -232 1109.4075836 -226.124073817 1142.53077743 -11.8144622884 
1117.61967239 -233.804921474 1110 -233 1107.44408714 -232.073101106 1141.81367719 -11.8158167427 
1116.84648723 -233.749083443 1113 -234 1105.50209214 -232.929811797 1141.04544609 -11.8210222342 
1117.63820213 -233.861501351 1119 -232 1129.3321359 -235.521957116 1141.84340111 -11.8184052782 
1117.37334056 -233.838557046 1114 -232 1113.90221185 -233.537861726 1141.57945538 -11.8200007406 
1117.87840937 -234.002304424 1119 -234 1125.120738 -236.350325691 1142.10735775 -11.822851119 
1116.73823549 -233.122725718 1115 -232 1098.6333067 -219.155812395 1140.81133052 -11.7913451329 
1116.75997308 -233.016142524 1122 -234 1117.12310488 -231.235644646 1140.81083452 -11.7858819888 
1116.15248753 -232.801496045 1107 -232 1106.23784134 -229.298295214 1140.17231679 -11.78155835 
1116.41978329 -232.28798822 1118 -233 1119.08607773 -227.165710725 1140.32926911 -11.7535585229 
1115.73613854 -232.282732573 1112 -232 1105.71682189 -232.205707202 1139.65889576 -11.7603010738 
1115.76826756 -232.284695985 1116 -233 1116.18192659 -232.30997478 1139.69075055 -11.760068497 
1116.52371835 -232.248871018 1119 -232 1126.36344964 -231.782251558 1140.42305822 -11.750570759 
1116.3964351 -232.376929506 1118 -233 1114.51941535 -234.26538155 1140.32453173 -11.758172662 
1116.3940118 -232.431702549 1114 -231 1116.35900536 -233.222940439 1140.33332229 -11.7608917847 
1115.65562502 -232.431702549 1113 -234 1104.84379218 -232.431702549 1139.61044659 -11.7684586094 
1115.75146816 -232.50541032 1110 -231 1117.1716737 -233.597613523 1139.71930953 -11.771103437 
1114.00245522 -232.573117501 1115 -233 1088.16990057 -233.573138384 1138.02096871 -11.7924044913 
1114.00245522 -232.664801778 1106 -231 1114.00245522 -233.869564732 1138.03970942 -11.7969230088 
1114.00245522 -232.597032586 1118 -231 1114.00245522 -231.588608157 1138.02585639 -11.7935831235 
1113.67722834 -232.592616203 1107 -232 1108.43607351 -232.521444519 1137.706594 -11.7967129851 
1112.41325985 -231.794738516 1110 -232 1099.29206677 -223.512010544 1136.30632379 -11.7703609941 
1112.86624321 -232.489130898 1115 -234 1119.65891795 -242.90183468 1136.8915829 -11.7999634881 
1112.74358401 -231.634274853 1112 -232 1110.89527108 -218.752718053 1136.59699148 -11.7590453595 
1112.59166127 -232.190567156 1113 -232 1110.41925512 -240.145220884 1136.56177316 -11.7880611525 
1112.52653011 -232.327111881 1117 -233 1111.72120568 -234.015440717 1136.52592013 -11.7954704027 
1113.1527252 -232.327111881 1114 -234 1122.14848197 -232.327111881 1137.1388994 -11.7890207056 
1113.34876847 -232.166293496 1116 -232 1116.23152477 -229.801508298 1137.29796803 -11.7790719141 
1113.85712844 -232.166293496 1113 -234 1121.09721653 -232.166293496 1137.7956277 -11.7738460919 
1114.30401605 -232.166293496 1120 -234 1120.91422884 -232.166293496 1138.23311673 -11.7692559656 
1114.30401605 -233.00633004 1119 -233 1114.30401605 -245.187078988 1138.40475668 -11.81064608 
1114.8614648 -233.004414963 1116 -232 1123.16512655 -232.975888301 1138.95001781 -11.8048120176 
1114.58535675 -232.289650175 1113 -232 1111.0347812 -223.098225237 1138.53370572 -11.7724454152 
1116.40082893 -233.002924592 1121 -234 1139.75310125 -242.177715911 1140.45656371 -11.7889173322 
1115.44684266 -233.666344269 1109 -235 1099.52920134 -244.735766053 1139.65855379 -11.8313657123 
1114.41961301 -233.12547217 1110 -231 1097.32398509 -224.124030089 1138.54229594 -11.8153241642 
1114.43236267 -232.99963969 1114 -233 1114.56347806 -231.705599902 1138.52901723 -11.8089945124 
1114.02187125 -233.146773571 1110 -230 1107.89329993 -235.343458901 1138.1573475 -11.8204735689 
1114.54116775 -232.856663696 1115 -232 1121.99147732 -228.694478115 1138.60627103 -11.8008316008 
1112.67977279 -232.490764684 1111 -233 1087.89427012 -227.61861709 1136.70938786 -11.8019661578 
1112.22125195 -232.140349234 1101 -230 1105.58248192 -227.066801066 1136.18891696 -11.7893981442 
1111.32080653 -231.974340167 1109 -231 1097.84282646 -229.489495595 1135.27354833 -11.7904815706 
1110.44227292 -231.969208123 1106 -230 1097.64204891 -231.89443431 1134.41251536 -11.7992945393 
1109.1772443 -231.203743271 1114 -229 1090.2104211 -219.726978009 1133.01779782 -11.7744846725 
1111.27460564 -230.654995363 1116 -234 1141.85346884 -222.654424891 1134.95946008 -11.7257593451 
1112.25349882 -230.487894596 1113 -230 1128.64952425 -227.689031047 1135.88402365 -11.7074716677 
1111.50738127 -230.704082171 1112 -232 1105.39373642 -232.47551091 1135.19735384 -11.7257975033 
1112.80851719 -231.131384029 1119 -234 1132.15174302 -237.483830567 1136.55818708 -11.7335587404 
1110.85369099 -230.988908364 1100 -228 1083.5961861 -229.002270807 1134.61526456 -11.7465890651 
1110.82471561 -230.135280409 1102 -229 1110.39296537 -217.415717881 1134.41341499 -11.7046757536 
1111.65042461 -230.428123025 1112 -232 1123.73779912 -234.714982425 1135.28136883 -11.710693804 
1110.27793744 -230.16105401 1104 -229 1089.11297309 -226.042613917 1133.88324318 -11.7115560497 
1111.13322869 -230.307282995 1099 -231 1124.02882224 -232.512040221 1134.75041154 -11.7100197639 
1111.40505311 -231.602344787 1118 -233 1115.89993631 -253.017460275 1135.28007038 -11.7712348785 
1111.94951972 -231.602344787 1122 -235 1119.81982312 -231.602344787 1135.81309225 -11.7656317968 
1112.16050884 -232.196448844 1114 -233 1115.69254828 -242.141980758 1136.14091919 -11.7927934525 
1111.95597285 -231.996563907 1111 -231 1109.95450547 -230.040608924 1135.89985968 -11.7850323996 
